Gene,PAVMax,PAVMean,PAVMin,PAVFreq
Zm00001d038863,1,0.988870967741935,0.72,0
Zm00001d038864,1,0.983387096774194,0.5,0
Zm00001d038865,1,0.982903225806452,0.4,0.0161290322581
Zm00001d038866,1,0.964032258064516,0.54,0
Zm00001d038867,1,0.807741935483871,0.4,0.0322580645161
Zm00001d038868,1,0.984193548387097,0.76,0
Zm00001d038870,1,0.825645161290323,0,0.129032258065
Zm00001d038871,1,0.99,0.72,0
Zm00001d038873,1,0.846451612903226,0,0.0806451612903
Zm00001d038874,1,0.955806451612903,0.56,0
Zm00001d038875,1,0.959516129032258,0.66,0
Zm00001d038876,1,0.970645161290322,0.58,0
Zm00001d038877,1,0.988548387096774,0.82,0
Zm00001d038878,1,0.973387096774193,0.5,0
Zm00001d038879,1,0.975645161290323,0.63,0
Zm00001d038880,1,0.98,0.65,0
Zm00001d038881,1,0.978709677419355,0.5,0
Zm00001d038882,1,0.999354838709678,0.97,0
Zm00001d038883,1,0.995322580645161,0.92,0
Zm00001d038884,1,0.966290322580645,0.38,0.0161290322581
Zm00001d038885,1,0.984516129032258,0.5,0
Zm00001d038886,1,0.99,0.79,0
Zm00001d038887,1,0.998870967741936,0.94,0
Zm00001d038889,1,1,1,0
Zm00001d038890,1,0.981129032258064,0.65,0
Zm00001d038891,1,0.975967741935484,0.78,0
Zm00001d038892,1,0.989032258064516,0.87,0
Zm00001d038893,1,0.734677419354839,0.11,0.225806451613
Zm00001d038894,1,0.959354838709677,0.65,0
Zm00001d038896,1,0.965645161290323,0.5,0
Zm00001d038897,1,0.540967741935484,0,0.435483870968
Zm00001d038899,0.71,0.275322580645161,0.01,0.887096774194
Zm00001d038901,1,0.934677419354839,0.69,0
Zm00001d038902,1,0.518225806451613,0,0.467741935484
Zm00001d038903,1,0.946612903225806,0.4,0.0161290322581
Zm00001d038904,1,0.928387096774194,0.46,0.0161290322581
Zm00001d038905,1,0.979838709677419,0.88,0
Zm00001d038907,1,0.891129032258064,0.31,0.0483870967742
Zm00001d038908,1,0.887096774193548,0,0.0806451612903
Zm00001d038909,1,0.974354838709677,0.61,0
Zm00001d038910,1,0.985967741935484,0.68,0
Zm00001d038911,1,0.945645161290323,0,0.0483870967742
Zm00001d038913,1,0.93241935483871,0,0.0322580645161
Zm00001d038914,1,0.973387096774193,0.52,0
Zm00001d038915,1,0.978064516129032,0.67,0
Zm00001d038916,1,0.975645161290322,0.69,0
Zm00001d038917,1,0.981451612903226,0.66,0
Zm00001d038918,1,0.890322580645161,0.05,0.0806451612903
Zm00001d038919,1,0.986451612903226,0.87,0
Zm00001d038920,1,0.969032258064516,0.34,0.0161290322581
Zm00001d038921,1,0.988548387096774,0.65,0
Zm00001d038922,1,0.996290322580645,0.89,0
Zm00001d038923,1,0.999354838709678,0.96,0
Zm00001d038924,1,0.995645161290323,0.9,0
Zm00001d038925,1,0.961935483870968,0.67,0
Zm00001d038926,1,0.939677419354839,0.49,0.0161290322581
Zm00001d038927,1,1,1,0
Zm00001d038928,1,0.990483870967742,0.87,0
Zm00001d038929,1,0.998709677419355,0.96,0
Zm00001d038930,1,0.976290322580645,0.82,0
Zm00001d038931,1,0.976774193548387,0.77,0
Zm00001d038932,1,0.933064516129032,0.26,0.0806451612903
Zm00001d038933,1,0.984354838709677,0.68,0
Zm00001d038934,1,0.840483870967742,0,0.161290322581
Zm00001d038935,1,0.711290322580645,0,0.290322580645
Zm00001d038936,1,0.996612903225806,0.9,0
Zm00001d038937,1,0.970645161290323,0.56,0
Zm00001d038941,1,0.466129032258065,0,0.548387096774
Zm00001d038943,1,0.49,0,0.516129032258
Zm00001d038944,1,0.999032258064516,0.97,0
Zm00001d038946,1,0.908387096774194,0.17,0.0483870967742
Zm00001d038947,0.87,0.363064516129032,0,0.661290322581
Zm00001d038948,1,0.992096774193548,0.91,0
Zm00001d038949,1,0.724677419354839,0,0.193548387097
Zm00001d038950,1,0.77758064516129,0,0.209677419355
Zm00001d038951,1,0.517741935483871,0,0.516129032258
Zm00001d038952,0.77,0.183064516129032,0,0.870967741935
Zm00001d038953,0.57,0.199516129032258,0,0.967741935484
Zm00001d038954,1,0.942903225806452,0.65,0
Zm00001d038955,1,0.996935483870968,0.94,0
Zm00001d038958,1,0.682741935483871,0,0.306451612903
Zm00001d038959,1,0.990967741935484,0.87,0
Zm00001d038960,1,1,1,0
Zm00001d038961,1,0.990483870967742,0.75,0
Zm00001d038963,1,0.950483870967742,0.49,0.0161290322581
Zm00001d038964,1,0.988225806451613,0.87,0
Zm00001d038965,1,0.999516129032258,0.97,0
Zm00001d038966,1,0.677096774193548,0,0.274193548387
Zm00001d038967,1,0.442903225806452,0,0.564516129032
Zm00001d038968,1,0.998548387096774,0.94,0
Zm00001d038969,1,0.902096774193548,0.07,0.0483870967742
Zm00001d038970,1,0.928548387096774,0.6,0
Zm00001d038971,1,0.981774193548387,0.86,0
Zm00001d038972,1,0.97,0.83,0
Zm00001d038973,1,1,1,0
Zm00001d038974,1,1,1,0
Zm00001d038975,1,0.988064516129032,0.88,0
Zm00001d038976,1,0.946129032258065,0.63,0
Zm00001d038977,1,0.985967741935484,0.62,0
Zm00001d038978,1,0.934838709677419,0.36,0.0322580645161
Zm00001d038979,1,0.980161290322581,0.46,0.0161290322581
Zm00001d038980,1,0.937903225806452,0.52,0
Zm00001d038981,1,0.949838709677419,0.44,0.0161290322581
Zm00001d038982,1,0.979677419354839,0.62,0
Zm00001d038984,1,0.994193548387097,0.8,0
Zm00001d038985,0.96,0.529838709677419,0,0.435483870968
Zm00001d038987,0.76,0.445161290322581,0,0.548387096774
Zm00001d038988,1,0.996290322580645,0.92,0
Zm00001d038989,1,0.90258064516129,0.37,0.0322580645161
Zm00001d038990,1,0.971935483870968,0.69,0
Zm00001d038991,1,0.964032258064516,0.64,0
Zm00001d038992,1,0.995322580645161,0.93,0
Zm00001d038993,1,0.746290322580645,0,0.290322580645
Zm00001d038994,1,0.999677419354839,0.98,0
Zm00001d038995,1,0.999838709677419,0.99,0
Zm00001d038996,1,0.996774193548387,0.93,0
Zm00001d038997,1,0.858064516129032,0,0.129032258065
Zm00001d038998,1,0.958225806451613,0.69,0
Zm00001d038999,1,0.944838709677419,0.49,0.0161290322581
Zm00001d039000,1,0.983387096774193,0.64,0
Zm00001d039001,1,0.988064516129032,0.65,0
Zm00001d039002,1,0.98758064516129,0.4,0.0161290322581
Zm00001d039004,1,0.844838709677419,0,0.0967741935484
Zm00001d039005,1,0.96,0.76,0
Zm00001d039006,1,0.986290322580645,0.72,0
Zm00001d039007,1,0.988870967741935,0.86,0
Zm00001d039009,1,0.467096774193548,0,0.548387096774
Zm00001d039010,1,0.985967741935484,0.79,0
Zm00001d039011,1,0.956774193548387,0,0.0161290322581
Zm00001d039012,1,0.992258064516129,0.89,0
Zm00001d039013,1,0.964354838709677,0.55,0
Zm00001d039014,1,0.87741935483871,0.5,0
Zm00001d039015,1,0.901774193548387,0.41,0.0161290322581
Zm00001d039016,1,0.973225806451613,0.67,0
Zm00001d039017,1,0.992419354838709,0.82,0
Zm00001d039019,1,0.956935483870968,0.61,0
Zm00001d039020,1,0.87758064516129,0.58,0
Zm00001d039021,1,0.968709677419355,0.5,0
Zm00001d039022,1,0.994193548387097,0.85,0
Zm00001d039026,1,0.983064516129032,0.75,0
Zm00001d039029,1,0.948548387096774,0.63,0
Zm00001d039031,1,0.989838709677419,0.4,0.0161290322581
Zm00001d039032,1,0.806774193548387,0.12,0.145161290323
Zm00001d039033,1,0.45,0,0.532258064516
Zm00001d039036,1,0.971451612903226,0.71,0
Zm00001d039037,1,0.911290322580645,0.54,0
Zm00001d039038,1,0.995483870967742,0.9,0
Zm00001d039039,1,0.895483870967742,0.41,0.0483870967742
Zm00001d039040,1,0.985806451612903,0.55,0
Zm00001d039041,1,0.996612903225806,0.89,0
Zm00001d039042,0.93,0.428870967741936,0.04,0.677419354839
Zm00001d039043,1,0.873387096774194,0.32,0.0645161290323
Zm00001d039044,1,0.983548387096774,0.73,0
Zm00001d039045,1,0.566129032258064,0,0.564516129032
Zm00001d039046,1,0.976129032258064,0.56,0
Zm00001d039047,1,0.965322580645161,0.68,0
Zm00001d039049,1,1,1,0
Zm00001d039050,1,1,1,0
Zm00001d039051,1,0.936774193548387,0.66,0
Zm00001d039052,1,0.965,0.71,0
Zm00001d039053,1,0.987258064516129,0.61,0
Zm00001d039055,1,0.898064516129032,0,0.0806451612903
Zm00001d039056,1,0.917903225806452,0.28,0.0645161290323
Zm00001d039057,1,0.820967741935484,0,0.0645161290323
Zm00001d039058,1,0.928387096774194,0.29,0.0322580645161
Zm00001d039059,1,0.983870967741936,0.8,0
Zm00001d039061,1,0.995967741935484,0.88,0
Zm00001d039062,1,0.977258064516129,0.84,0
Zm00001d039064,1,0.907258064516129,0.23,0.0483870967742
Zm00001d039065,1,0.956290322580645,0.61,0
Zm00001d039066,1,0.995,0.88,0
Zm00001d039070,1,0.944193548387097,0.41,0.0161290322581
Zm00001d039071,1,0.994838709677419,0.88,0
Zm00001d039072,1,0.934354838709678,0.69,0
Zm00001d039073,1,0.595,0,0.451612903226
Zm00001d039075,1,0.184516129032258,0,0.838709677419
Zm00001d039076,1,0.918548387096774,0.56,0
Zm00001d039077,1,0.958548387096774,0.64,0
Zm00001d039078,1,0.996774193548387,0.91,0
Zm00001d039079,1,0.981451612903226,0.82,0
Zm00001d039080,1,0.999838709677419,0.99,0
Zm00001d039081,1,0.989516129032258,0.83,0
Zm00001d039082,1,0.513064516129032,0,0.467741935484
Zm00001d039083,1,0.959677419354839,0.63,0
Zm00001d039084,1,0.692419354838709,0,0.322580645161
Zm00001d039085,1,0.900967741935484,0.44,0.0322580645161
Zm00001d039086,1,0.934838709677419,0.63,0
Zm00001d039087,1,0.988064516129032,0.84,0
Zm00001d039088,1,0.995,0.86,0
Zm00001d039089,1,0.987903225806452,0.87,0
Zm00001d039090,1,0.931612903225806,0.39,0.0161290322581
Zm00001d039091,1,0.824354838709677,0.35,0.0645161290323
Zm00001d039093,1,0.784193548387097,0,0.225806451613
Zm00001d039094,1,0.996935483870968,0.92,0
Zm00001d039095,1,0.883225806451613,0,0.112903225806
Zm00001d039096,1,0.995483870967742,0.93,0
Zm00001d039097,1,0.756774193548387,0.15,0.177419354839
Zm00001d039098,1,0.970161290322581,0.44,0.0161290322581
Zm00001d039099,1,0.923064516129032,0.09,0.0645161290323
Zm00001d039100,1,0.964193548387097,0.11,0.0322580645161
Zm00001d039101,1,0.994354838709677,0.91,0
Zm00001d039102,1,0.980806451612903,0.59,0
Zm00001d039103,1,0.895322580645161,0.07,0.0322580645161
Zm00001d039104,1,0.974677419354839,0.71,0
Zm00001d039105,1,0.99758064516129,0.93,0
Zm00001d039106,1,0.984032258064516,0.72,0
Zm00001d039108,1,0.978387096774194,0.77,0
Zm00001d039109,1,0.843387096774193,0.18,0.129032258065
Zm00001d039110,1,0.994354838709677,0.78,0
Zm00001d039111,1,0.842903225806452,0.54,0
Zm00001d039112,1,0.959032258064516,0.47,0.0161290322581
Zm00001d039113,1,0.974677419354839,0.67,0
Zm00001d039115,1,0.988548387096774,0.7,0
Zm00001d039116,1,0.993709677419355,0.88,0
Zm00001d039118,1,0.99483870967742,0.92,0
Zm00001d039119,1,0.843387096774193,0,0.0806451612903
Zm00001d039120,1,0.987258064516129,0.86,0
Zm00001d039121,1,0.781290322580645,0.3,0.0322580645161
Zm00001d039123,1,0.857096774193548,0.1,0.0322580645161
Zm00001d039125,1,1,1,0
Zm00001d039126,0.99,0.784677419354839,0.39,0.0322580645161
Zm00001d039127,1,0.995161290322581,0.7,0
Zm00001d039129,1,0.999516129032258,0.97,0
Zm00001d039130,1,0.790322580645161,0,0.209677419355
Zm00001d039131,1,0.984516129032258,0.85,0
Zm00001d039132,1,0.973225806451613,0.7,0
Zm00001d039133,1,0.801290322580645,0.68,0
Zm00001d039135,1,0.948709677419355,0.45,0.0161290322581
Zm00001d039136,0.67,0.229677419354839,0,0.91935483871
Zm00001d039138,1,0.983548387096774,0.84,0
Zm00001d039139,1,0.948709677419355,0.25,0.0161290322581
Zm00001d039140,1,0.896129032258065,0.34,0.0806451612903
Zm00001d039141,1,0.969516129032258,0.83,0
Zm00001d039142,1,0.975967741935484,0.76,0
Zm00001d039143,1,0.412741935483871,0,0.629032258065
Zm00001d039144,1,0.993870967741935,0.93,0
Zm00001d039145,1,0.994838709677419,0.77,0
Zm00001d039146,1,0.98258064516129,0.85,0
Zm00001d039147,1,0.996774193548387,0.97,0
Zm00001d039148,1,0.977903225806452,0.7,0
Zm00001d039150,1,0.990483870967742,0.87,0
Zm00001d039151,1,0.456451612903226,0,0.548387096774
Zm00001d039152,1,0.427258064516129,0,0.629032258065
Zm00001d039153,1,0.640967741935484,0,0.338709677419
Zm00001d039154,1,0.996451612903226,0.92,0
Zm00001d039155,1,0.960322580645161,0.8,0
Zm00001d039156,1,0.995161290322581,0.87,0
Zm00001d039157,1,1,1,0
Zm00001d039158,1,0.971612903225806,0.67,0
Zm00001d039160,1,0.999838709677419,0.99,0
Zm00001d039161,1,0.92241935483871,0,0.0806451612903
Zm00001d039162,1,1,1,0
Zm00001d039163,1,0.999838709677419,0.99,0
Zm00001d039165,1,0.99758064516129,0.94,0
Zm00001d039166,1,0.99,0.76,0
Zm00001d039167,1,0.998870967741936,0.93,0
Zm00001d039169,1,0.938225806451613,0.38,0.0322580645161
Zm00001d039170,1,0.644838709677419,0,0.354838709677
Zm00001d039171,1,0.489516129032258,0,0.596774193548
Zm00001d039173,1,0.925,0.54,0
Zm00001d039174,1,0.962096774193548,0.66,0
Zm00001d039175,1,0.972258064516129,0.65,0
Zm00001d039176,1,0.95258064516129,0.65,0
Zm00001d039177,1,0.992903225806452,0.79,0
Zm00001d039179,1,0.990806451612903,0.79,0
Zm00001d039180,1,0.99758064516129,0.92,0
Zm00001d039181,1,0.971451612903226,0.63,0
Zm00001d039182,1,0.994032258064516,0.85,0
Zm00001d039183,1,0.998870967741936,0.96,0
Zm00001d039184,1,0.999838709677419,0.99,0
Zm00001d039185,1,0.998548387096774,0.96,0
Zm00001d039187,1,0.994032258064516,0.77,0
Zm00001d039188,1,0.975483870967742,0.68,0
Zm00001d039189,1,0.999354838709678,0.98,0
Zm00001d039190,1,0.996774193548387,0.82,0
Zm00001d039192,1,0.998870967741936,0.94,0
Zm00001d039193,1,0.956774193548387,0.61,0
Zm00001d039194,1,0.972096774193548,0.67,0
Zm00001d039195,1,0.995483870967742,0.9,0
Zm00001d039196,1,0.964032258064516,0.76,0
Zm00001d039197,1,0.945,0.48,0.0161290322581
Zm00001d039199,1,0.369516129032258,0,0.677419354839
Zm00001d039200,1,0.958387096774194,0.45,0.0322580645161
Zm00001d039202,1,0.343548387096774,0,0.725806451613
Zm00001d039203,1,0.459838709677419,0,0.596774193548
Zm00001d039204,1,0.775483870967742,0,0.145161290323
Zm00001d039205,1,0.249516129032258,0,0.870967741935
Zm00001d039206,1,0.914032258064516,0,0.0322580645161
Zm00001d039207,1,0.327096774193548,0,0.758064516129
Zm00001d039209,1,0.45241935483871,0,0.548387096774
Zm00001d039210,1,0.543709677419355,0,0.41935483871
Zm00001d039211,1,0.948548387096774,0.72,0
Zm00001d039212,1,1,1,0
Zm00001d039213,1,0.98741935483871,0.8,0
Zm00001d039214,1,0.995967741935484,0.93,0
Zm00001d039215,1,0.906774193548387,0.51,0
Zm00001d039216,1,0.999032258064516,0.97,0
Zm00001d039217,1,0.995645161290322,0.93,0
Zm00001d039218,1,0.996774193548387,0.9,0
Zm00001d039219,1,0.994516129032258,0.73,0
Zm00001d039221,1,0.977096774193548,0.85,0
Zm00001d039222,1,0.998225806451613,0.94,0
Zm00001d039224,1,1,1,0
Zm00001d039226,1,0.770967741935484,0,0.0967741935484
Zm00001d039228,1,0.853064516129032,0,0.0483870967742
Zm00001d039229,1,0.896451612903226,0,0.0483870967742
Zm00001d039230,1,0.755161290322581,0,0.0967741935484
Zm00001d039231,1,0.99758064516129,0.92,0
Zm00001d039233,1,1,1,0
Zm00001d039234,1,0.79741935483871,0,0.225806451613
Zm00001d039238,1,0.974838709677419,0.4,0.0322580645161
Zm00001d039239,0.97,0.408064516129032,0,0.629032258065
Zm00001d039240,1,0.999354838709678,0.97,0
Zm00001d039241,1,0.993548387096774,0.91,0
Zm00001d039242,1,0.906451612903226,0,0.0645161290323
Zm00001d039243,1,0.998064516129032,0.9,0
Zm00001d039244,1,0.389677419354839,0,0.629032258065
Zm00001d039245,1,0.995806451612903,0.83,0
Zm00001d039246,1,0.818387096774194,0,0.177419354839
Zm00001d039248,1,0.729193548387097,0.2,0.306451612903
Zm00001d039249,1,0.999032258064516,0.94,0
Zm00001d039250,1,0.997741935483871,0.86,0
Zm00001d039251,1,0.994354838709677,0.84,0
Zm00001d039252,1,0.995967741935484,0.75,0
Zm00001d039253,1,0.99741935483871,0.91,0
Zm00001d039254,1,0.83758064516129,0,0.177419354839
Zm00001d039255,1,0.982741935483871,0.65,0
Zm00001d039256,1,0.995,0.85,0
Zm00001d039258,1,0.987258064516129,0.82,0
Zm00001d039259,1,0.990967741935484,0.76,0
Zm00001d039260,1,0.945967741935484,0.5,0
Zm00001d039261,1,0.91241935483871,0,0.0967741935484
Zm00001d039262,1,0.971774193548387,0.52,0
Zm00001d039263,1,0.996612903225806,0.9,0
Zm00001d039264,1,0.993225806451613,0.91,0
Zm00001d039265,1,0.984193548387097,0.78,0
Zm00001d039266,1,0.991612903225806,0.88,0
Zm00001d039267,1,0.953709677419355,0.64,0
Zm00001d039268,1,0.96,0.45,0.0161290322581
Zm00001d039269,1,0.963064516129032,0.41,0.0161290322581
Zm00001d039270,1,0.940483870967742,0.65,0
Zm00001d039271,1,0.999516129032258,0.98,0
Zm00001d039272,1,0.999032258064516,0.97,0
Zm00001d039273,1,0.984193548387097,0.65,0
Zm00001d039274,1,0.992419354838709,0.91,0
Zm00001d039276,1,0.995322580645161,0.9,0
Zm00001d039278,1,0.986612903225806,0.73,0
Zm00001d039279,1,0.975161290322581,0.63,0
Zm00001d039280,1,0.973548387096774,0.7,0
Zm00001d039282,1,0.990322580645161,0.78,0
Zm00001d039283,1,0.971290322580645,0.55,0
Zm00001d039284,1,0.99483870967742,0.95,0
Zm00001d039285,1,0.999354838709678,0.96,0
Zm00001d039286,1,0.960322580645161,0.23,0.0322580645161
Zm00001d039287,1,0.99758064516129,0.92,0
Zm00001d039288,1,0.873870967741935,0,0.112903225806
Zm00001d039289,1,0.970322580645161,0.08,0.0161290322581
Zm00001d039292,1,0.988870967741935,0.86,0
Zm00001d039293,1,0.994677419354839,0.9,0
Zm00001d039294,1,0.936290322580645,0.36,0.0161290322581
Zm00001d039295,1,0.993225806451613,0.88,0
Zm00001d039296,1,0.998709677419355,0.94,0
Zm00001d039297,1,0.965483870967742,0.42,0.0322580645161
Zm00001d039299,1,0.978548387096774,0.6,0
Zm00001d039300,1,0.922096774193548,0.37,0.0161290322581
Zm00001d039301,1,0.991451612903226,0.8,0
Zm00001d039302,1,0.988225806451613,0.85,0
Zm00001d039303,1,0.959677419354839,0,0.0161290322581
Zm00001d039304,1,0.959838709677419,0.72,0
Zm00001d039305,1,0.973064516129032,0.71,0
Zm00001d039306,1,0.994354838709677,0.94,0
Zm00001d039307,1,0.928387096774194,0.55,0
Zm00001d039309,1,0.953387096774194,0.69,0
Zm00001d039310,1,0.968064516129032,0.56,0
Zm00001d039311,1,0.968387096774194,0.73,0
Zm00001d039312,1,0.972258064516129,0.63,0
Zm00001d039313,1,0.938064516129032,0.51,0
Zm00001d039314,1,0.99258064516129,0.83,0
Zm00001d039315,1,0.993709677419355,0.91,0
Zm00001d039316,1,0.981612903225806,0.68,0
Zm00001d039317,1,0.910322580645161,0,0.0322580645161
Zm00001d039318,1,0.976129032258065,0.74,0
Zm00001d039319,1,0.995645161290323,0.91,0
Zm00001d039321,1,0.983225806451613,0.79,0
Zm00001d039323,1,0.983064516129032,0.8,0
Zm00001d039324,1,0.995645161290322,0.86,0
Zm00001d039325,1,0.914354838709677,0.51,0
Zm00001d039326,1,0.962903225806452,0.4,0.0161290322581
Zm00001d039327,1,0.94258064516129,0.44,0.0161290322581
Zm00001d039328,1,0.987903225806452,0.9,0
Zm00001d039330,1,0.980483870967742,0.7,0
Zm00001d039331,1,0.990161290322581,0.92,0
Zm00001d039334,1,0.921612903225806,0,0.0483870967742
Zm00001d039335,1,0.945645161290322,0,0.0483870967742
Zm00001d039336,1,0.787258064516129,0,0.225806451613
Zm00001d039337,1,0.958548387096774,0.57,0
Zm00001d039338,1,0.807258064516129,0,0.177419354839
Zm00001d039339,1,0.840322580645161,0,0.112903225806
Zm00001d039340,1,0.583064516129032,0,0.338709677419
Zm00001d039341,1,0.991774193548387,0.92,0
Zm00001d039342,1,0.658387096774194,0,0.370967741935
Zm00001d039343,1,0.991935483870967,0.87,0
Zm00001d039345,1,0.98258064516129,0.76,0
Zm00001d039346,1,0.984193548387097,0.75,0
Zm00001d039347,1,0.880806451612903,0.21,0.112903225806
Zm00001d039348,1,0.999838709677419,0.99,0
Zm00001d039349,1,0.994677419354839,0.84,0
Zm00001d039350,1,0.962903225806452,0.63,0
Zm00001d039351,1,0.937096774193548,0.43,0.0322580645161
Zm00001d039352,1,0.996612903225806,0.93,0
Zm00001d039354,1,0.998225806451613,0.92,0
Zm00001d039355,1,0.983387096774194,0.88,0
Zm00001d039356,0.51,0.026290322580645,0,0.983870967742
Zm00001d039357,1,0.426774193548387,0,0.645161290323
Zm00001d039358,1,0.410322580645161,0,0.677419354839
Zm00001d039361,1,0.983225806451613,0.83,0
Zm00001d039362,1,0.987903225806452,0.83,0
Zm00001d039363,1,0.99741935483871,0.94,0
Zm00001d039364,1,0.917741935483871,0.58,0
Zm00001d039365,1,0.984354838709677,0.7,0
Zm00001d039366,1,0.962258064516129,0.59,0
Zm00001d039367,1,0.750967741935484,0,0.193548387097
Zm00001d039368,1,0.946129032258064,0.55,0
Zm00001d039369,1,0.967903225806452,0.86,0
Zm00001d039370,1,0.954032258064516,0.47,0.0161290322581
Zm00001d039371,1,0.99258064516129,0.91,0
Zm00001d039372,1,0.979838709677419,0.74,0
Zm00001d039373,1,0.333387096774194,0,0.790322580645
Zm00001d039374,1,0.793870967741935,0.38,0.0967741935484
Zm00001d039375,1,0.96258064516129,0.49,0.0161290322581
Zm00001d039376,1,0.724032258064516,0,0.225806451613
Zm00001d039377,1,0.982903225806452,0.65,0
Zm00001d039378,1,0.976612903225806,0.25,0.0161290322581
Zm00001d039379,1,0.977903225806452,0.73,0
Zm00001d039380,0.97,0.883548387096774,0.76,0
Zm00001d039382,1,0.85241935483871,0.44,0.0161290322581
Zm00001d039383,1,0.997258064516129,0.88,0
Zm00001d039384,1,0.998548387096774,0.94,0
Zm00001d039385,1,0.883709677419355,0.6,0
Zm00001d039386,1,0.955967741935484,0.66,0
Zm00001d039387,1,0.961451612903226,0.55,0
Zm00001d039388,1,0.501935483870968,0,0.5
Zm00001d039390,1,0.934516129032258,0.4,0.0161290322581
Zm00001d039391,1,0.968225806451613,0.64,0
Zm00001d039392,0.98,0.784193548387097,0.24,0.0322580645161
Zm00001d039393,0.45,0.072903225806452,0,1
Zm00001d039394,1,0.991129032258065,0.8,0
Zm00001d039395,1,0.997903225806452,0.94,0
Zm00001d039396,1,0.996774193548387,0.8,0
Zm00001d039397,1,0.969516129032258,0.03,0.0322580645161
Zm00001d039399,1,0.981935483870968,0.31,0.0161290322581
Zm00001d039400,1,0.994677419354839,0.94,0
Zm00001d039401,1,0.977903225806452,0.52,0
Zm00001d039402,1,0.995,0.82,0
Zm00001d039403,1,0.999516129032258,0.97,0
Zm00001d039404,1,0.996935483870968,0.89,0
Zm00001d039405,1,0.757741935483871,0,0.241935483871
Zm00001d039406,1,0.996129032258065,0.92,0
Zm00001d039407,1,0.961612903225806,0.67,0
Zm00001d039408,1,0.988064516129032,0.73,0
Zm00001d039409,1,0.985967741935484,0.89,0
Zm00001d039411,1,0.996612903225806,0.96,0
Zm00001d039412,1,0.954193548387097,0.53,0
Zm00001d039414,1,0.908387096774194,0,0.0322580645161
Zm00001d039415,1,0.861290322580645,0.07,0.145161290323
